# Sensor type: Thingy
# Activity type: Sitting
# Activity subtype: Normal
# Subject id: s2063346
# Notes: thingy 1.25
timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
1695752200432,-0.29589844,-0.48242188,0.78222656,0.65625,1.8125,0.0,0.0,0.0,0.0
1695752200493,-0.29003906,-0.4951172,0.78515625,0.65625,1.625,-0.125,0.0,0.0,0.0
1695752200523,-0.2890625,-0.4892578,0.7910156,0.65625,1.6875,0.0,0.0,0.0,0.0
1695752200552,-0.29589844,-0.48339844,0.78125,0.46875,1.75,-0.375,0.0,0.0,0.0
1695752200612,-0.29101562,-0.48632812,0.7890625,0.53125,1.6875,-0.1875,1.1875,-20.8125,7.0
1695752200642,-0.29492188,-0.48242188,0.7861328,0.53125,1.625,-0.125,0.0,0.0,0.0
1695752200673,-0.29785156,-0.484375,0.78515625,0.28125,1.6875,-0.125,0.0,0.0,0.0
1695752200732,-0.29003906,-0.484375,0.7998047,0.34375,1.3125,0.09375,0.0,0.0,0.0
1695752200762,-0.2890625,-0.4814453,0.7871094,0.0,1.6875,0.0,0.0,0.0,0.0
1695752200826,-0.2841797,-0.48828125,0.79589844,0.09375,1.4375,0.0,0.0,0.0,0.0
1695752200854,-0.29003906,-0.48632812,0.79296875,0.03125,1.625,0.0,0.0,0.0,0.0
1695752200882,-0.29492188,-0.48828125,0.7841797,0.28125,1.4375,-0.125,0.0,0.0,0.0
1695752200913,-0.28808594,-0.4921875,0.77246094,0.28125,1.3125,0.0,0.0,0.0,0.0
1695752201003,-0.28710938,-0.48828125,0.7890625,0.21875,1.6875,-0.25,0.0,0.0,0.0
1695752201008,-0.28808594,-0.49121094,0.7910156,0.03125,1.4375,-0.125,0.0,0.0,0.0
1695752201035,-0.2841797,-0.48632812,0.7792969,0.0,1.5625,-0.25,0.0,0.0,0.0
1695752201122,-0.29492188,-0.4794922,0.7919922,0.0,1.5625,-0.1875,2.125,-20.1875,5.0625
1695752201125,-0.28515625,-0.4873047,0.7910156,0.09375,1.75,-0.375,0.0,0.0,0.0
1695752201152,-0.29003906,-0.48828125,0.7861328,-0.25,1.8125,-0.375,0.0,0.0,0.0
1695752201212,-0.2939453,-0.4765625,0.7832031,-0.375,1.9375,-0.3125,0.0,0.0,0.0
1695752201242,-0.29101562,-0.4873047,0.79785156,-0.3125,1.625,0.0,0.0,0.0,0.0
1695752201271,-0.2919922,-0.48535156,0.7763672,-0.3125,1.375,0.0,0.0,0.0,0.0
1695752201337,-0.2890625,-0.48535156,0.78222656,-0.1875,1.28125,0.15625,0.0,0.0,0.0
1695752201364,-0.29003906,-0.5,0.7792969,0.15625,1.21875,0.15625,0.0,0.0,0.0
1695752201396,-0.2861328,-0.4951172,0.7871094,0.28125,1.375,0.0,0.0,0.0,0.0
1695752201452,-0.29589844,-0.4951172,0.78808594,0.0,1.75,-0.3125,0.0,0.0,0.0
1695752201483,-0.29101562,-0.49121094,0.79589844,0.03125,2.0,-0.375,0.0,0.0,0.0
1695752201512,-0.2939453,-0.4873047,0.78515625,-0.0625,2.125,-0.4375,0.0,0.0,0.0
1695752201572,-0.2919922,-0.49023438,0.7919922,0.15625,1.6875,-0.3125,0.0,0.0,0.0
1695752201603,-0.2919922,-0.48339844,0.7910156,0.34375,1.5,-0.125,1.0625,-20.9375,4.4375
1695752201631,-0.2861328,-0.49023438,0.7841797,0.28125,1.5625,0.0,0.0,0.0,0.0
1695752201692,-0.28222656,-0.49023438,0.7841797,0.03125,1.5625,-0.1875,0.0,0.0,0.0
1695752201723,-0.2939453,-0.4921875,0.7832031,0.09375,1.5625,-0.25,0.0,0.0,0.0
1695752201752,-0.29492188,-0.48828125,0.7753906,0.09375,1.4375,0.0,0.0,0.0,0.0
1695752201812,-0.2841797,-0.48632812,0.7832031,0.15625,1.625,-0.1875,0.0,0.0,0.0
1695752201842,-0.2890625,-0.484375,0.78125,0.34375,1.6875,-0.25,0.0,0.0,0.0
1695752201872,-0.28320312,-0.48828125,0.78027344,0.15625,1.6875,-0.1875,0.0,0.0,0.0
1695752201931,-0.2939453,-0.48242188,0.78027344,0.21875,2.0,-0.25,0.0,0.0,0.0
1695752201962,-0.28808594,-0.4892578,0.7714844,0.28125,2.0,-0.3125,0.0,0.0,0.0
1695752201992,-0.2890625,-0.49316406,0.7734375,0.40625,1.75,-0.1875,0.0,0.0,0.0
1695752202053,-0.2998047,-0.4892578,0.78222656,0.65625,1.4375,-0.125,0.0,0.0,0.0
1695752202083,-0.2939453,-0.4892578,0.7998047,0.40625,1.21875,0.03125,0.75,-20.1875,4.4375
1695752202111,-0.29589844,-0.48828125,0.78027344,0.15625,1.5625,-0.125,0.0,0.0,0.0
1695752202172,-0.2919922,-0.48535156,0.7861328,0.15625,1.75,-0.125,0.0,0.0,0.0
1695752202202,-0.28710938,-0.49121094,0.7949219,0.28125,1.5,-0.375,0.0,0.0,0.0
1695752202264,-0.28320312,-0.49414062,0.78222656,0.15625,1.5,-0.1875,0.0,0.0,0.0
1695752202292,-0.2890625,-0.4892578,0.78808594,0.34375,1.5625,0.0,0.0,0.0,0.0
1695752202352,-0.2890625,-0.49414062,0.7714844,0.40625,1.375,-0.125,0.0,0.0,0.0
1695752202356,-0.29296875,-0.5,0.79003906,0.0,1.6875,-0.25,0.0,0.0,0.0
1695752202414,-0.2939453,-0.4873047,0.7832031,0.03125,1.6875,-0.125,0.0,0.0,0.0
1695752202444,-0.28515625,-0.4873047,0.78808594,0.34375,1.625,0.0,0.0,0.0,0.0
1695752202473,-0.29589844,-0.49316406,0.7705078,0.21875,1.625,-0.125,0.0,0.0,0.0
1695752202564,-0.296875,-0.4951172,0.7890625,0.40625,1.625,-0.125,0.0,0.0,0.0
1695752202567,-0.29492188,-0.4873047,0.7783203,0.21875,1.8125,-0.25,0.0,0.0,0.0
1695752202594,-0.29101562,-0.49023438,0.7753906,0.09375,1.6875,-0.25,2.875,-20.5,4.125
1695752202653,-0.2939453,-0.484375,0.7841797,0.28125,1.6875,0.0,0.0,0.0,0.0
1695752202682,-0.29101562,-0.484375,0.7939453,0.34375,1.6875,0.03125,0.0,0.0,0.0
1695752202712,-0.296875,-0.49121094,0.7832031,0.28125,1.5625,0.03125,0.0,0.0,0.0
1695752202774,-0.28808594,-0.484375,0.7685547,0.40625,1.3125,0.03125,0.0,0.0,0.0
1695752202804,-0.29785156,-0.4892578,0.7871094,0.46875,1.5625,-0.125,0.0,0.0,0.0
1695752202832,-0.29296875,-0.49121094,0.7714844,0.46875,1.4375,0.03125,0.0,0.0,0.0
1695752202893,-0.28808594,-0.49316406,0.7841797,0.65625,1.4375,0.0,0.0,0.0,0.0
1695752202924,-0.28808594,-0.49121094,0.79003906,0.34375,1.5625,0.0,0.0,0.0,0.0
1695752202953,-0.2919922,-0.49609375,0.78027344,0.65625,1.6875,0.0,0.0,0.0,0.0
1695752203012,-0.2919922,-0.49121094,0.7832031,0.46875,1.875,-0.4375,0.0,0.0,0.0
1695752203043,-0.2919922,-0.4814453,0.7841797,0.46875,1.625,-0.25,0.0,0.0,0.0
1695752203120,-0.3046875,-0.4873047,0.7861328,0.40625,1.75,-0.125,1.0625,-19.4375,5.0625
1695752203133,-0.29296875,-0.4892578,0.7939453,0.46875,1.375,-0.125,0.0,0.0,0.0
1695752203161,-0.2890625,-0.48828125,0.7734375,0.78125,1.21875,0.0,0.0,0.0,0.0
1695752203191,-0.2919922,-0.48828125,0.79003906,0.46875,1.375,0.03125,0.0,0.0,0.0
1695752203252,-0.28320312,-0.4951172,0.7841797,0.46875,1.4375,0.0,0.0,0.0,0.0
1695752203282,-0.2763672,-0.4814453,0.7871094,0.46875,1.5625,0.0,0.0,0.0,0.0
1695752203373,-0.29003906,-0.48828125,0.7939453,0.46875,1.5625,0.0,0.0,0.0,0.0
1695752203377,-0.2919922,-0.48339844,0.78027344,0.53125,1.5,0.0,0.0,0.0,0.0
1695752203404,-0.29492188,-0.48632812,0.78515625,0.65625,1.625,-0.1875,0.0,0.0,0.0
1695752203432,-0.2939453,-0.4892578,0.78027344,0.46875,1.875,-0.25,0.0,0.0,0.0
1695752203492,-0.29589844,-0.48535156,0.7753906,0.90625,1.625,-0.125,0.0,0.0,0.0
1695752203522,-0.29101562,-0.48046875,0.7841797,0.53125,1.5,0.0,0.0,0.0,0.0
1695752203552,-0.29589844,-0.49023438,0.7841797,0.53125,1.4375,0.0,0.0,0.0,0.0
1695752203611,-0.29003906,-0.47851562,0.7861328,0.46875,1.4375,0.03125,0.3125,-21.25,5.8125
1695752203702,-0.2919922,-0.48828125,0.7871094,0.46875,1.75,0.0,0.0,0.0,0.0
1695752203705,-0.28710938,-0.49414062,0.78222656,0.28125,1.625,0.0,0.0,0.0,0.0
1695752203732,-0.28320312,-0.48632812,0.78027344,0.40625,1.625,0.0,0.0,0.0,0.0
1695752203762,-0.2861328,-0.48339844,0.78125,0.15625,1.5625,0.0,0.0,0.0,0.0
1695752203792,-0.29101562,-0.48339844,0.7919922,-0.125,-0.0625,0.03125,0.0,0.0,0.0
1695752203853,-0.29296875,-0.48339844,0.7890625,-0.1875,-0.0625,-0.125,0.0,0.0,0.0
1695752203883,-0.28808594,-0.47460938,0.79003906,0.03125,-0.0625,-0.125,0.0,0.0,0.0
1695752203912,-0.2939453,-0.47753906,0.7734375,0.03125,0.09375,-0.125,0.0,0.0,0.0
1695752203971,-0.2919922,-0.48046875,0.78515625,0.15625,-0.25,0.03125,0.0,0.0,0.0
1695752204003,-0.28710938,-0.48339844,0.78125,0.15625,-0.375,0.09375,0.0,0.0,0.0
1695752204031,-0.29101562,-0.4921875,0.77441406,-0.0625,-0.3125,0.03125,0.0,0.0,0.0
