# Sensor type: Respeck
# Activity type: Running
# Activity subtype: Normal
# Subject id: s2063346
# Notes: 1.10
timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
1695748036313,0.18188477,-0.9277954,-0.002746582,3.375,1.3125,-5.234375
1695748036352,0.16381836,-0.9038696,0.031188965,-4.265625,-4.84375,-1.921875
1695748036398,0.0107421875,-0.9668579,0.030944824,-2.234375,-5.96875,0.1875
1695748036427,0.10449219,-1.0388794,0.074645996,1.375,0.359375,-2.328125
1695748036473,0.10961914,-0.94000244,0.058288574,-1.734375,-1.75,1.015625
1695748036519,0.06762695,-1.0496216,0.0680542,0.921875,-2.859375,2.21875
1695748036547,0.07714844,-0.9668579,0.09246826,3.28125,-0.109375,2.03125
1695748036594,0.09472656,-0.9651489,0.053894043,5.40625,-0.328125,2.828125
1695748036622,0.080566406,-0.96343994,0.08099365,3.875,-0.09375,3.71875
1695748036668,0.022949219,-0.9692993,0.109313965,6.53125,2.21875,2.53125
1695748036712,0.05126953,-0.9624634,0.07269287,3.515625,4.703125,0.703125
1695748036742,0.012939453,-0.95318604,0.08050537,1.59375,9.109375,-2.828125
1695748036788,0.068115234,-1.0244751,0.097351074,-0.84375,8.4375,-3.5625
1695748036833,-0.07080078,-1.0984497,-0.03765869,-2.96875,8.1875,-4.421875
1695748036862,0.4104004,-1.0845337,-0.15826416,8.015625,7.390625,5.796875
1695748036908,0.00390625,-0.8633423,0.085876465,-1.15625,2.359375,4.90625
1695748036968,-0.17407227,-1.0130005,-0.024475098,5.203125,12.671875,-2.859375
1695748036982,0.2590332,-0.8587036,-0.12261963,8.546875,12.828125,4.125
1695748037028,0.08520508,-0.9470825,-0.08868408,1.65625,5.40625,1.921875
1695748037073,0.01586914,-0.99346924,-0.09893799,5.140625,7.0625,2.75
1695748037104,0.09643555,-0.9624634,-0.061584473,5.578125,4.0625,3.046875
1695748037148,0.057617188,-0.972229,-0.08502197,6.671875,4.84375,4.53125
1695748037193,0.059326172,-0.987854,-0.093322754,7.921875,4.4375,5.25
1695748037222,0.049560547,-0.9475708,-0.08282471,9.390625,3.28125,6.59375
1695748037269,0.084472656,-0.9458618,-0.078430176,10.0,0.71875,8.984375
1695748037313,0.11254883,-0.9741821,-0.06060791,5.40625,-4.734375,10.09375
1695748037358,0.12426758,-0.9727173,-0.046447754,3.265625,-11.234375,9.609375
1695748037404,0.091796875,-0.95684814,-0.1182251,-4.234375,-13.609375,7.125
1695748037417,0.1743164,-0.9727173,-0.06695557,-3.59375,-7.359375,6.375
1695748037462,0.07421875,-0.9241333,0.024353027,5.234375,1.578125,-0.46875
